timestamp,sn,text
2019-03-28 10:42:53,chitralekhamag,"મેરઠમાં વડાપ્રધાનની રેલી બાદ કોંગ્રેસની પ્રતિક્રિયાઃ આજે મેરઠમાં દેશે ""પ્રપંચ મંત્રી""નું ડ્રામાથી ભરપુર ભાષણ સાંભળ્… https://t.co/3Dq9rmCIFJ"
2019-03-28 10:42:45,khan96faiz,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:41:51,AnalizeThis,"Prison-hardened tax-felon Michael Grimm wants back in #Congress https://t.co/D3hjbPw71P #justaddwater, @gop https://t.co/PkUnLRzTQk"
2019-03-28 10:41:46,NewsStateHindi,"Rudrapur LIVE : कांग्रेस सेना को अपमानित कर रही है - नरेंद्र मोदी
@narendramodi @PMOIndia @BJP4India @INCIndia… https://t.co/G48v8jIMes"
2019-03-28 10:41:44,inktomi544,RT @inktomi544: @realDonaldTrump Listen Up cadet bone spurs u r grossly unfit for duty#UNSTABLE # Obstruction of Justice among many Violati…
2019-03-28 10:41:31,inktomi544,@realDonaldTrump Listen Up cadet bone spurs u r grossly unfit for duty#UNSTABLE # Obstruction of Justice among many… https://t.co/vKUZ8RzPHB
2019-03-28 10:41:01,telugucircles,"బీటలు వారుతున్న మహాకూటమి! 

#congress #BSP #CPM #TMC
https://t.co/y0ZAbTlShc"
2019-03-28 10:40:49,DipeshChawla,"‘Free’ press, “Dost” @sardesairajdeep ? Just curious, kisse dar laga itna that you had to cut the word “disgrace” w… https://t.co/oZ1UMGE1p4"
2019-03-28 10:40:49,durgesh_4,"Peiple need to learn from Shatrughan sinha. 
Instead of being a pretend secular juat join the Congress already.

Ta… https://t.co/NuDSjkF9SY"
2019-03-28 10:40:41,Alishan_INC,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:40:05,bbcnewsmarathi,"उर्मिला मातोंडकर यांनी 3 मार्च 2016ला मोहसीन अख्तर मीर यांच्याशी लग्न केलं आहे. 
#congress @INCMumbai 
https://t.co/VZnB56bcUv"
2019-03-28 10:39:55,TheWorldCitizen,"RT @report_real: ""Badhaai ho"", mocks #Congress on #PMModi having completed 100 scams
#ModiScamCentury 
https://t.co/mXbHy4y7gf"
2019-03-28 10:39:49,firstpost,"Addressing his first campaign rally for the #LokSabhaElection2019 in #Meerut, #NarendraModi offered a rhythmic rebu… https://t.co/jYIA1h3C2P"
2019-03-28 10:39:35,thatsMalayalam,രാഹുല്‍ ഗാന്ധിയുടെ മിനിമം വരുമാന പദ്ധതിയുടെ പിന്നിലെ ബുദ്ധി കേന്ദ്രം ആരാണ്? കോണ്‍ഗ്രസ് പറയുന്നു!!… https://t.co/qkz2FAuKIh
2019-03-28 10:39:32,dkodingofficial,"Urmila Matondkar joins Congress 
#dkoding #congress #politics #UrmilaMatondkar
https://t.co/vLhHUSXglJ"
2019-03-28 10:39:32,Manveer80991443,RT @HarsimratBadal_: Anger boiling inside the state employees has now started spilling on roads. Fake commitments of Congress government in…
2019-03-28 10:39:30,mdarshadrezaaz1,"RT @sbajpai2811: #ShatrughanSinha to be #Congress candidate from Patna Sahib #LokSabha seat: Sources :
@abpnewstv 
#LokSabhaElection2019"
2019-03-28 10:39:24,AyanVince1,"RT @rajini_234: Yes u r absoulutely correct
#Nehru  was the first Indian PM who shot down a foreign satellite with his own missile.... 
#IS…"
2019-03-28 10:38:51,NewsStateHindi,"आज राहुल गांधी से मिले शत्रुघ्न सिन्हा, नवरात्र में कांग्रेस पार्टी में शामिल होंगे शॉट गन
@ShatruganSinha… https://t.co/bbhyI9bfwQ"
2019-03-28 10:38:41,loewell,RT @VardasGeorge: Resolution for the return of the #Parthenon Sculptures before the #US #Congress https://t.co/hCuCD1lJy8 https://t.co/FlX2…
2019-03-28 10:38:36,vikasjha1996,RT @InUthdotcom: Actor #UrmilaMatondkar is making her debut in politics for #Congress at the 2019 elections https://t.co/NFxvPROUDJ
2019-03-28 10:38:33,MohanvelanJ,"RT @RemovArticle370: Why #IndiaWithNaMo ? And #ModiHaiToMumkinHai 
See this Video about the lies #Congress Spreads daily. https://t.co/PypV…"
2019-03-28 10:38:31,ians_india,Three partners of the '#grandalliance' in Jharkhand are likely to announce the #candidate in the first week of Apri… https://t.co/2deqTbZAwV
2019-03-28 10:38:23,sahu_choudhary,"RT @report_real: ""Badhaai ho"", mocks #Congress on #PMModi having completed 100 scams
#ModiScamCentury 
https://t.co/mXbHy4y7gf"
2019-03-28 10:38:11,hiya_pihu,"RT @chandanmainas: #Congress led UPA👇
Surgical Strike : Don't do it
Air Strike: Don't do it
A-SAT Missile: Don't do it

#Modi Sarkar👇
Surgi…"
2019-03-28 10:38:07,ZeeMalayalam,കര്‍ണാടകയില്‍ വ്യാപക റെയ്ഡ്; മോദിയുടെ പ്രതികാരമെന്ന് കുമാരസ്വാമി #ITraids #Karnataka #IncomeTaxdepartment… https://t.co/iyQ1GbxWnm
2019-03-28 10:38:05,Jaihindody,"People of India...

 #Congress intrested... In mission of... #CongressMuktBharat ... https://t.co/S37CjYuEkG"
2019-03-28 10:37:58,KapilKu74579034,"RT @anshuINC: अनुदेशकों की आवाज उठाने के लिये प्रियंका जी आपका धन्यवाद, कांग्रेस हमेशा पीड़ित/वंचित के साथ खड़ी है
@UpAnudeshak @Vindeshwar…"
2019-03-28 10:37:49,joyatvls,RT @BobMoss42: #Congress think of these kids when you think of the future of safe #housing #AffordableHousing #Housingparty @SenateDems @Se…
2019-03-28 10:37:47,rajini_234,"Yes u r absoulutely correct
#Nehru  was the first Indian PM who shot down a foreign satellite with his own missile.… https://t.co/K7P5i96SMY"
2019-03-28 10:37:42,devadattajoshi,#ITRaid In #Bengaluru #JDS and #Congress leaders including @hd_kumaraswamy @siddaramaiah @DrParameshwara… https://t.co/EVUr0zwWT1
2019-03-28 10:37:27,thesamaynews,"https://t.co/tloqzFxhx4
#बीजेपी के 'शत्रु' थामेंगे 6 अप्रैल को थामेंगे कांग्रेस का हाथ #BJP #Congress #thesamay… https://t.co/yAF96fr41H"
2019-03-28 10:37:22,publictvnews,"ಮಾಜಿ ಶಾಸಕ ವಿಜಯಾನಂದ್ ಕಾಶಪ್ಪನವರ್ ಯೂಟರ್ನ್
https://t.co/nFdPoynMJP

#VijayanandKashappanavar #Congress #Bagalkot"
2019-03-28 10:36:52,EktaNiit92,RT @ShivalikJournal: A video clipping of the moment has now gone viral on social media. Spectators can be heard saying “Chowkidar Chor Hai”…
2019-03-28 10:36:44,Ashwita88,"RT @chandanmainas: #Congress led UPA👇
Surgical Strike : Don't do it
Air Strike: Don't do it
A-SAT Missile: Don't do it

#Modi Sarkar👇
Surgi…"
2019-03-28 10:36:40,NutechEnggLtd,"Cool yourself in this election heat!

Be prepare to advertise &amp; also cool the voters...

#indiaelection2019… https://t.co/b1cRcG2f1t"
2019-03-28 10:36:35,Inbasagar_V_T,RT @nakkheeranweb: 2011 ஆம் ஆண்டிலேயே செயற்கைக் கோளை தாக்கி செயலிழக்கச் செய்யும் முயற்சியில் இந்திய விஞ்ஞானிகள் வெற்றிபெற்றுள்ளனர். அந்த வெ…
2019-03-28 10:36:18,theMAGAbot,"RT @AlmaReads: #ThursdayThoughts U know if ""Russia, if you're listening"" @realDonaldTrump is tweeting abt #HealthCare plans, having control…"
2019-03-28 10:36:15,rakeshprakash1,"#Bengaluru: #Karnataka CM H D Kumaraswamy, his cabinet colleagues &amp; senior #Congress leaders protest in front of th… https://t.co/tvFyiCMjYL"
2019-03-28 10:36:09,Bhavik62692147,#Congress #BJP #arvindkejriwal #IndiaWithModi https://t.co/BwsSEJpqZE
2019-03-28 10:36:06,choisser,RT @JaySekulow: It’s ridiculous to think officials serving in #Congress would espouse #AntiSemitic rhetoric. But Congresswoman Omar has don…
2019-03-28 10:35:58,AlmaReads,"#ThursdayThoughts U know if ""Russia, if you're listening"" @realDonaldTrump is tweeting abt #HealthCare plans, havin… https://t.co/DXH5Tz09BT"
2019-03-28 10:35:54,prabhasakshi,"कांग्रेस की न्यूनतम आय गारंटी योजना गरीबों को गुमराह करने का षड़यंत्र
#RahulGandhi #Congress #LokSabhaElections2019

https://t.co/J1czqS88XD"
2019-03-28 10:35:30,NewsStateHindi,Lok Sabha Election 2019 : आइए जानते हैं उदित राज के संसदीय क्षेत्र उत्तरी पश्चिमी दिल्ली के बारे में… https://t.co/zoqKUW29xx
2019-03-28 10:35:11,Vijoy1992,"RT @MahadevKhandela: पूर्व मुख्यमंत्री व वरिष्ठ कांग्रेस नेता श्री हरिदेव जोशी को उनकी पुण्यतिथि पर शत्-शत नमन.🌷🙏
@ashokgehlot51 @INCRajast…"
2019-03-28 10:35:09,SunnySinghNSUI,"RT @Chunnu_INC: आइये चले कांग्रेस के साथ ,,,,,
मिलेगा शिक्षा, सुरक्षा और सम्मान ,,,,,
#LoksabhaElections2019 #Congress #RahulGandhi @DrMada…"
2019-03-28 10:35:07,DineshKuntal20,"यह विदेशी बन्दा पिछले तीन  दिन   से ऐक समीकरण मे ऊलझा है 
   12 ×12000 = 72000 कैसे ?? 
#Congress
#KumarVishwas… https://t.co/y4c0TfNqET"
2019-03-28 10:35:03,Isachinkelkar,"I m not Pro BJP, but I m definitely Anti-Congress.
#Politics #NewBeginning #Congress #RahulGandhi"
2019-03-28 10:35:01,latestly,"#ShatrughanSinha, Rebel #BJP MP, Meets #RahulGandhi Ahead of Joining #Congress Days Before #LokSabhaElections2019… https://t.co/kdmkKHhbL7"
2019-03-28 10:33:53,safdarIND,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:33:45,Jayadeep333,RT @MeenaDasNarayan: #Congress n #JDS karnataka: r running like headless chickens as massive raid exposes the money ty have looted from pub…
2019-03-28 10:33:43,ChintamoniMall1,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:33:38,sangeetrs1,"#Congress #RobertVadra 

The Robert Vadra mystery: Forget property, how did he acquire Priyanka? - Firstpost https://t.co/TENgyXThOx"
2019-03-28 10:33:31,SandeepsRissam,RT @DuggarDeshNews: Shatrughan Sinha will join the #Congress : Shakti Singh Gohil https://t.co/HUr2prhvgj https://t.co/2w0UGWUbJS
2019-03-28 10:33:25,JoanBrodhead,RT @Cinnaire: Please join @Cinnaire &amp; @OppFinance in urging #Congress to support the @CDFIFund in FY 2020! https://t.co/dDFrNX81xR https://…
2019-03-28 10:33:23,BaadshahSufyan,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:32:53,R_Shankar_Gowda,RT @NEWS9TWEETS: #BIGNEWS: #Hassan #BJP president #YogaRamesh joins #Congress in the presence of former CM @siddaramaiah in #Bengaluru. htt…
2019-03-28 10:32:33,PSRMarche,RT @GianfRomanazzi: Ready for #meeting on #social #innovation to present #experience of #social #agriculture #master #degree at #UNIVPM #so…
2019-03-28 10:32:30,bhaba_kakoti,RT @NewsLiveGhy: #LokSabhaElections2019 | Rhino poaching at the Kaziranga National Park was rampant when the #Congress was in power. But af…
2019-03-28 10:32:27,SuryaSamachar,"दियासलाई से लेकर मिसाइल तक बना कर दिया है कांग्रेस ने : प्रियंका गांधी

#PriyankaGandhi #LokSabhaElections… https://t.co/AFslFUiU6e"
2019-03-28 10:31:56,dt_next,"#BREAKING #Congress cannot protect the border of India, only BJP and Narendra Modi can : #AmitShah."
2019-03-28 10:31:49,fasticongress,"Contact Zones: Archaeology between Water and Land, Coasts, Lake and
River Shores- 08-09-10-11-12-13-14/04/2019,… https://t.co/Wjn4CLtH5C"
2019-03-28 10:31:28,FinancialXpress,The senior #Congress leader questioned the #BJP on who saw that there were 300 people at the site of the strike and… https://t.co/Sh3RZvvyA6
2019-03-28 10:31:20,ashavinayaraj,"RT @report_real: ""Badhaai ho"", mocks #Congress on #PMModi having completed 100 scams
#ModiScamCentury 
https://t.co/mXbHy4y7gf"
2019-03-28 10:31:18,WasimsayedS,RT @reallyurmila: Joind #Congress today. Thanks Mr. Rahul Gandhi ji 🙏 https://t.co/dPUFy7kNtV
2019-03-28 10:31:16,msmishra8,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:31:12,YearOfMonk,RT @NewsLiveGhy: #LokSabhaElections2019 | Rhino poaching at the Kaziranga National Park was rampant when the #Congress was in power. But af…
2019-03-28 10:31:03,PainoliD,RT @PriyaDutt_INC: Alone we can do so little; together we can do so much. Visited different areas in Santacruz (w) on 27th March and I’m ov…
2019-03-28 10:30:59,CapJackSpparrow,"RT @report_real: ""Badhaai ho"", mocks #Congress on #PMModi having completed 100 scams
#ModiScamCentury 
https://t.co/mXbHy4y7gf"
2019-03-28 10:30:53,msmahapatro,@DineshRedBull @RahulGandhi Kitna Paisa Mila tujhe #congress se yaha likhne ke liye?
2019-03-28 10:30:51,LUCKY_INCMP,RT @reallyurmila: Joind #Congress today. Thanks Mr. Rahul Gandhi ji 🙏 https://t.co/dPUFy7kNtV
2019-03-28 10:30:29,thangarajbrte,RT @PTTVOnlineNews: “காங்கிரசின் 72 ஆயிரம் திட்டம் கேலிக்கூத்தானது” - மோடி விமர்சனம்   https://t.co/4FdnzFjMqh #Congress #LokSabhaElections…
2019-03-28 10:30:21,Rajnish23065086,"RT @SanjayTandonBJP: #CONgress dirty tricks at work again!

You clipped the video, actual video is enclosed here for clarity!

Under the #H…"
2019-03-28 10:30:15,DeepalTrevedie,"RT @MirrorNow: .@brijeshkalappa, Congress: Income Tax Dept. has not conducted raids with neutrality. Only #Congress, #JDS leaders and their…"
2019-03-28 10:30:12,tanupatnimordia,@INCIndia So it seems that the #Congress Leaders do not agree with their govt's stand cos on one hand the @INCIndia… https://t.co/0AtOshPbHT
2019-03-28 10:30:03,thesamaynews,"#Lucknow - विनय कटियार पर केस दर्ज कराने हजरतगंज कोतवाली शैलेंद्र तिवारी पहुंचे, कटियार के विवादित बयान पर कांग्रे… https://t.co/PWkatSnHqf"
2019-03-28 10:29:58,DeepalTrevedie,"#Gujarat #Congress 
@INCGujarat 
@ahmedabadmirror https://t.co/Ejb7a6Nuw1"
2019-03-28 10:29:55,LadduYadav6,Why @hd_kumaraswamy and #Congress workers are worrying about #ITRaids let the income tax department Search until yo… https://t.co/Tzyee4zx9O
2019-03-28 10:29:24,moliticsindia,"अच्छे काम की शुरुआत पहले नवरात्रि को 6 अप्रैल से करेंगे- @ShatruganSinha 

@Sunil_Congressi @AlkaSaxena_… https://t.co/DVbrbKdCJt"
